"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"ANAPC4",0.154,0.647559521925474,0.2,0.65,"0.2","0.65","NS",NA
"ANGEL1",-0.51,0.668417200333748,-0.5,0.67,"-0.5","0.67","NS",NA
"ANKLE2",-0.0408,0.922474686506556,0,0.92,"-0.0","0.92","NS",NA
"ANXA4",0.855,0.000643389937646235,0.9,0,"0.9","<0.01","NS",NA
"APLP1",-1.36,NA,-1.4,NA,"-1.4",NA,"NS",NA
"APLP2",0.476,0.295735508865202,0.5,0.3,"0.5","0.30","NS",NA
"APOA1",0.961,0.0308396640347412,1,0.03,"1.0","0.03","NS",NA
"APOC3",3.36,0.000578213720134618,3.4,0,"3.4","<0.01","Up",NA
"APOE",-0.0577,0.929635545628507,-0.1,0.93,"-0.1","0.93","NS",NA
"APOH",5.13,9.89889982847027e-05,5.1,0,"5.1","<0.01","Up",NA
"APP",0.559,0.161214816701162,0.6,0.16,"0.6","0.16","NS",NA
"ARB2A",0.273,0.577850201199145,0.3,0.58,"0.3","0.58","NS",NA
"ARF3",-0.199,NA,-0.2,NA,"-0.2",NA,"NS",NA
"ARL5B",0.768,NA,0.8,NA,"0.8",NA,"NS",NA
"ARL6IP1",-0.624,0.30309420321847,-0.6,0.3,"-0.6","0.30","NS",NA
"ARMC7",-2.93,0.000447337735237369,-2.9,0,"-2.9","<0.01","Down",NA
"ART5",0.0637,0.890907050032036,0.1,0.89,"0.1","0.89","NS",NA
"ASPRV1",-0.331,0.898612196157318,-0.3,0.9,"-0.3","0.90","NS",NA
"ATAD5",0.257,0.349805007072429,0.3,0.35,"0.3","0.35","NS",NA
"ATF3",0.125,0.856677369306187,0.1,0.86,"0.1","0.86","NS",NA
"ATF4",-0.149,0.87822032468237,-0.1,0.88,"-0.1","0.88","NS",NA
"ATP5MK",-0.799,0.0175253395740831,-0.8,0.02,"-0.8","0.02","NS",NA
"ATP6V0D2",-6.36,3.79183387442417e-07,-6.4,0,"-6.4","<0.01","Down",NA
"ATP6V1D",-0.0062,0.983995951735897,0,0.98,"-0.0","0.98","NS",NA
"ATR",0.0805,0.926428088808273,0.1,0.93,"0.1","0.93","NS",NA
"B3GALNT2",-1.17,0.60767494414799,-1.2,0.61,"-1.2","0.61","NS",NA
"B4GALT5",0.285,0.613450819976568,0.3,0.61,"0.3","0.61","NS",NA
"B4GALT6",0.166,0.890296278707023,0.2,0.89,"0.2","0.89","NS",NA
"B9D1",-5.58,4.15973813752534e-07,-5.6,0,"-5.6","<0.01","Down",NA
"BACE1",-0.193,NA,-0.2,NA,"-0.2",NA,"NS",NA
"BCL2L12",-6.75,6.59702079297256e-08,-6.8,0,"-6.8","<0.01","Down",NA
"BCOR",-0.186,0.536770276664256,-0.2,0.54,"-0.2","0.54","NS",NA
"BIRC2",-0.502,0.329049690073724,-0.5,0.33,"-0.5","0.33","NS",NA
"BLM",0.499,0.0241370685253303,0.5,0.02,"0.5","0.02","NS",NA
"BLOC1S4",-1.69,7.18542107376874e-05,-1.7,0,"-1.7","<0.01","Down",NA
"BMP2",1.57,NA,1.6,NA,"1.6",NA,"NS",NA
"BMP4",-5.8,6.0687249385247e-05,-5.8,0,"-5.8","<0.01","Down",NA
"BMPR2",-0.466,NA,-0.5,NA,"-0.5",NA,"NS",NA
"BNIP3",1.63,NA,1.6,NA,"1.6",NA,"NS",NA
"BOD1",-3.78,8.15851342399979e-06,-3.8,0,"-3.8","<0.01","Down",NA
"BORCS6",-0.438,0.223129341095701,-0.4,0.22,"-0.4","0.22","NS",NA
"BPGM",-0.406,0.212859407651882,-0.4,0.21,"-0.4","0.21","NS",NA
"BPNT2",0.943,0.00665810684330318,0.9,0.01,"0.9","<0.01","NS",NA
"BRI3",-5.51,1.90134260991969e-06,-5.5,0,"-5.5","<0.01","Down",NA
"BRI3BP",0.647,0.00721895960151675,0.6,0.01,"0.6","<0.01","NS",NA
"BRWD3",0.652,0.0380288755596398,0.7,0.04,"0.7","0.04","NS",NA
"BTBD9",-2.82,0.323033039026688,-2.8,0.32,"-2.8","0.32","NS",NA
"BTN2A3P",4.13,0.11992965381211,4.1,0.12,"4.1","0.12","NS",NA
"C1orf159",3.59,0.0175253395740831,3.6,0.02,"3.6","0.02","NS",NA
"C1orf198",-1.48,0.000501837698712688,-1.5,0,"-1.5","<0.01","Down",NA
"C2CD2L",0.491,0.331770652773504,0.5,0.33,"0.5","0.33","NS",NA
"C4A",0.365,NA,0.4,NA,"0.4",NA,"NS",NA
"C4BPA",4,0.00200703062906681,4,0,"4.0","<0.01","Up",NA
"C6orf89",-0.0358,0.95626589764995,0,0.96,"-0.0","0.96","NS",NA
"C8orf88",-5.36,0.00312643319382515,-5.4,0,"-5.4","<0.01","Down",NA
"C9orf72",1.77,0.560436582737111,1.8,0.56,"1.8","0.56","NS",NA
"CABIN1",0.503,0.188322308214642,0.5,0.19,"0.5","0.19","NS",NA
"CALCOCO2",-0.398,0.373113451347559,-0.4,0.37,"-0.4","0.37","NS",NA
"CAMKK1",-1.33,0.000538393162547155,-1.3,0,"-1.3","<0.01","Down",NA
"CARMIL2",-1.5,0.00478116173237236,-1.5,0,"-1.5","<0.01","Down",NA
"CASTOR2",0.815,0.209891260046139,0.8,0.21,"0.8","0.21","NS",NA
"CBY1",-1.71,0.00162636534737889,-1.7,0,"-1.7","<0.01","Down",NA
"CCDC106",0.02,0.966415999157506,0,0.97,"0.0","0.97","NS",NA
"CCDC120",-5.41,0.000380334993658422,-5.4,0,"-5.4","<0.01","Down",NA
"CCDC138",-1.4,NA,-1.4,NA,"-1.4",NA,"NS",NA
"CCDC158",0.132,0.878900493805898,0.1,0.88,"0.1","0.88","NS",NA
"CCDC18",-4.05,3.43988331026866e-07,-4,0,"-4.0","<0.01","Down",NA
"CCDC186",-1.18,0.00025211932762394,-1.2,0,"-1.2","<0.01","Down",NA
"CCDC28B",-3.36,3.25206205083726e-07,-3.4,0,"-3.4","<0.01","Down",NA
"CCDC66",-2.45,0.00502753340015367,-2.5,0.01,"-2.5","<0.01","Down",NA
"CCDC82",0.471,0.884652187265779,0.5,0.88,"0.5","0.88","NS",NA
"CCK",0.0521,0.961061804319607,0.1,0.96,"0.1","0.96","NS",NA
"CCN1",1.25,0.221875371161411,1.2,0.22,"1.2","0.22","NS",NA
"CCN2",3.78,0.027159616789883,3.8,0.03,"3.8","0.03","NS",NA
"CCNQ",1.69,NA,1.7,NA,"1.7",NA,"NS",NA
"CCPG1",-0.18,0.709832931707914,-0.2,0.71,"-0.2","0.71","NS",NA
"CD151",-0.471,0.298578532132016,-0.5,0.3,"-0.5","0.30","NS",NA
"CD40",4.91,0.0170424023338313,4.9,0.02,"4.9","0.02","NS",NA
"CD81",-0.977,0.0341566382132051,-1,0.03,"-1.0","0.03","NS",NA
"CD84",2.19,NA,2.2,NA,"2.2",NA,"NS",NA
"CD99",-0.722,0.809972843894247,-0.7,0.81,"-0.7","0.81","NS",NA
"CDC42EP1",-0.954,0.0148522224159346,-1,0.01,"-1.0","0.01","NS",NA
"CDCA7L",-0.803,0.0072460667750084,-0.8,0.01,"-0.8","<0.01","NS",NA
"CDK11A",-0.257,NA,-0.3,NA,"-0.3",NA,"NS",NA
"CDKN2A",-1.25,0.000221456098245826,-1.2,0,"-1.2","<0.01","Down",NA
"CEBPZOS",-4.78,1.12542812279825e-08,-4.8,0,"-4.8","<0.01","Down",NA
"CENPW",0.734,0.157829294245507,0.7,0.16,"0.7","0.16","NS",NA
"CENPX",-2.17,0.000163324757684054,-2.2,0,"-2.2","<0.01","Down",NA
"CEP170B",-1.06,0.00129599082142485,-1.1,0,"-1.1","<0.01","Down",NA
"CEP41",-1,0.000778252342790408,-1,0,"-1.0","<0.01","Down",NA
"CFAP97",-1.16,0.0149362186401327,-1.2,0.01,"-1.2","0.01","NS",NA
"CHCHD4",1.63,0.26337675623678,1.6,0.26,"1.6","0.26","NS",NA
"CHKA",-2.74,0.152422946666601,-2.7,0.15,"-2.7","0.15","NS",NA
"CHPF",2.39,0.2434849856625,2.4,0.24,"2.4","0.24","NS",NA
"CHPF2",0.283,0.872362068492988,0.3,0.87,"0.3","0.87","NS",NA
"CHSY1",0.429,0.201592242869356,0.4,0.2,"0.4","0.20","NS",NA
"CISD1",1.34,3.61876785879903e-05,1.3,0,"1.3","<0.01","Up",NA
"CKS1B",-1.27,0.00250698398782701,-1.3,0,"-1.3","<0.01","Down",NA
"CKS2",-1.51,0.000165512198524321,-1.5,0,"-1.5","<0.01","Down",NA
"CLK3",0.242,0.461062703290901,0.2,0.46,"0.2","0.46","NS",NA
"CLOCK",0.137,0.962399984674567,0.1,0.96,"0.1","0.96","NS",NA
"CLTCL1",1.01,NA,1,NA,"1.0",NA,"NS",NA
"CLU",0.51,0.107267543209828,0.5,0.11,"0.5","0.11","NS",NA
"CMTM6",0.788,0.630070922222788,0.8,0.63,"0.8","0.63","NS",NA
"CNBP",-1.32,0.189204962209603,-1.3,0.19,"-1.3","0.19","NS",NA
"CNEP1R1",-5.77,0.000171874853988384,-5.8,0,"-5.8","<0.01","Down",NA
"CNOT8",0.121,0.894928643967463,0.1,0.89,"0.1","0.89","NS",NA
"CNOT9",-2.48,1.42755693152849e-05,-2.5,0,"-2.5","<0.01","Down",NA
"COL1A1",0.648,NA,0.6,NA,"0.6",NA,"NS",NA
"COL1A2",2.17,NA,2.2,NA,"2.2",NA,"NS",NA
"COL4A6",-0.0188,0.961195615922102,0,0.96,"-0.0","0.96","NS",NA
"COLEC12",-1.16,0.00152172496328044,-1.2,0,"-1.2","<0.01","Down",NA
"COMMD3",-1.33,0.000359680957936469,-1.3,0,"-1.3","<0.01","Down",NA
"COMMD5",-5.31,0.000250850941361288,-5.3,0,"-5.3","<0.01","Down",NA
"COMMD8",-4.71,5.61269353041706e-08,-4.7,0,"-4.7","<0.01","Down",NA
"COMMD9",-1.01,0.000201288022898034,-1,0,"-1.0","<0.01","Down",NA
"COQ9",0.283,0.367679381175136,0.3,0.37,"0.3","0.37","NS",NA
"COX6A1",-1.25,0.0396259145483873,-1.2,0.04,"-1.2","0.04","NS",NA
"CPNE8",0.385,0.0872244293835196,0.4,0.09,"0.4","0.09","NS",NA
"CRABP2",-0.0176,0.982493457475997,0,0.98,"-0.0","0.98","NS",NA
"CRBN",-0.219,0.658450010140093,-0.2,0.66,"-0.2","0.66","NS",NA
"CREM",1.55,NA,1.6,NA,"1.6",NA,"NS",NA
"CRIM1",-0.306,0.651466608123492,-0.3,0.65,"-0.3","0.65","NS",NA
"CRYGD",0.62,NA,0.6,NA,"0.6",NA,"NS",NA
"CSPG4",0.466,0.562177551822664,0.5,0.56,"0.5","0.56","NS",NA
"CSPG5",1.81,NA,1.8,NA,"1.8",NA,"NS",NA
"CUL7",0.439,0.613937174427123,0.4,0.61,"0.4","0.61","NS",NA
"CWC22",0.272,0.23457792099359,0.3,0.23,"0.3","0.23","NS",NA
"CYBA",-0.179,0.819782557507622,-0.2,0.82,"-0.2","0.82","NS",NA
"CYBC1",1.04,0.00341540198981103,1,0,"1.0","<0.01","Up",NA
"CYLD",0.248,0.776540581289055,0.2,0.78,"0.2","0.78","NS",NA
"CYREN",-3.8,0.000171874853988384,-3.8,0,"-3.8","<0.01","Down",NA
"CYSTM1",-0.251,0.936582611082562,-0.3,0.94,"-0.3","0.94","NS",NA
"DACT1",-3.45,0.00541078053628118,-3.5,0.01,"-3.5","<0.01","Down",NA
"DBP",0.445,0.675583624749959,0.4,0.68,"0.4","0.68","NS",NA
"DCBLD1",6.26,2.93358003774785e-05,6.3,0,"6.3","<0.01","Up",NA
"DCTD",-0.336,0.350421665175219,-0.3,0.35,"-0.3","0.35","NS",NA
"DDIT4",1.2,0.09078491200314,1.2,0.09,"1.2","0.09","NS",NA
"DDR2",-0.174,0.658190615281032,-0.2,0.66,"-0.2","0.66","NS",NA
"DDX19A",-0.274,0.625280798551979,-0.3,0.63,"-0.3","0.63","NS",NA
"DDX28",-0.345,0.168893555334263,-0.3,0.17,"-0.3","0.17","NS",NA
"DGCR2",-0.611,0.101632323646657,-0.6,0.1,"-0.6","0.10","NS",NA
"DGCR6",-4.31,1.57485808160841e-06,-4.3,0,"-4.3","<0.01","Down",NA
"DGCR6L",-3.91,3.34465458799157e-05,-3.9,0,"-3.9","<0.01","Down",NA
"DHDDS",-1.03,0.75644791061776,-1,0.76,"-1.0","0.76","NS",NA
"DHRS13",0.992,0.391377485073163,1,0.39,"1.0","0.39","NS",NA
"DKK1",-0.859,NA,-0.9,NA,"-0.9",NA,"NS",NA
"DLX1",2.05,0.274955752525025,2,0.27,"2.0","0.27","NS",NA
"DLX6",0.539,0.386871005035329,0.5,0.39,"0.5","0.39","NS",NA
"DMTN",-0.548,0.317376378107668,-0.5,0.32,"-0.5","0.32","NS",NA
"DNA2",-0.101,0.873485698369515,-0.1,0.87,"-0.1","0.87","NS",NA
"DNAJB5",0.757,NA,0.8,NA,"0.8",NA,"NS",NA
"DNAL4",-2.42,4.06996168583067e-07,-2.4,0,"-2.4","<0.01","Down",NA
"DNLZ",0.37,0.566267738680617,0.4,0.57,"0.4","0.57","NS",NA
"DOLK",-5.43,1.40637172860393e-06,-5.4,0,"-5.4","<0.01","Down",NA
"DPH7",0.0327,0.981630276337204,0,0.98,"0.0","0.98","NS",NA
"DPM3",-0.478,0.162749933307857,-0.5,0.16,"-0.5","0.16","NS",NA
"EDIL3",4.16,0.00158259055309933,4.2,0,"4.2","<0.01","Up",NA
"EEF1AKMT1",-0.945,NA,-0.9,NA,"-0.9",NA,"NS",NA
"EEF1G",-0.369,0.0960874974485634,-0.4,0.1,"-0.4","0.10","NS",NA
"EFNA5",0.36,NA,0.4,NA,"0.4",NA,"NS",NA
"EFR3A",0.0984,0.928477969400549,0.1,0.93,"0.1","0.93","NS",NA
"EFR3B",3.72,0.0896103968697825,3.7,0.09,"3.7","0.09","NS",NA
"EGLN3",0.919,NA,0.9,NA,"0.9",NA,"NS",NA
"EGR1",1.52,0.0823042693645178,1.5,0.08,"1.5","0.08","NS",NA
"EHD3",-4.83,0.00103634030092924,-4.8,0,"-4.8","<0.01","Down",NA
"EIF1",-2.2,0.000109202613477008,-2.2,0,"-2.2","<0.01","Down",NA
"EIF1B",-1.62,0.000133227254440748,-1.6,0,"-1.6","<0.01","Down",NA
"EIF3C",6.62,8.6019771588076e-07,6.6,0,"6.6","<0.01","Up",NA
"EIF4ENIF1",-1.31,0.000370649646004135,-1.3,0,"-1.3","<0.01","Down",NA
"EIF5",-0.875,0.0023546728429067,-0.9,0,"-0.9","<0.01","NS",NA
"ELOF1",-1.11,0.278638519390676,-1.1,0.28,"-1.1","0.28","NS",NA
"ELOVL1",0.373,0.914718699426812,0.4,0.91,"0.4","0.91","NS",NA
"ELOVL5",2.03,NA,2,NA,"2.0",NA,"NS",NA
"ENDOD1",0.451,0.289367633130894,0.5,0.29,"0.5","0.29","NS",NA
"ENKD1",-3.33,3.79093790464261e-06,-3.3,0,"-3.3","<0.01","Down",NA
"ENTPD6",4.7,5.21023517238801e-06,4.7,0,"4.7","<0.01","Up",NA
"ENTR1",-5.93,6.62370430932063e-06,-5.9,0,"-5.9","<0.01","Down",NA
"EPHA4",-0.0226,0.950150312778739,0,0.95,"-0.0","0.95","NS",NA
"EPHA7",-0.602,0.103957060098929,-0.6,0.1,"-0.6","0.10","NS",NA
"ERAP1",0.655,0.194901676718774,0.7,0.19,"0.7","0.19","NS",NA
"ERBB2",0.627,0.373113451347559,0.6,0.37,"0.6","0.37","NS",NA
"ERC2",-0.723,NA,-0.7,NA,"-0.7",NA,"NS",NA
"ERCC8",-0.913,0.649020741514328,-0.9,0.65,"-0.9","0.65","NS",NA
"ERP44",0.421,0.121361733543576,0.4,0.12,"0.4","0.12","NS",NA
"ERRFI1",-6.01,1.78995001623241e-06,-6,0,"-6.0","<0.01","Down",NA
"ESRRA",0.735,0.00746888115042895,0.7,0.01,"0.7","<0.01","NS",NA
"ETAA1",-3.45,1.31113946711418e-05,-3.5,0,"-3.5","<0.01","Down",NA
"EVI5",-0.266,0.641299213571695,-0.3,0.64,"-0.3","0.64","NS",NA
"F13A1",4.46,NA,4.5,NA,"4.5",NA,"NS",NA
"F5",1.69,0.00124654520291847,1.7,0,"1.7","<0.01","Up",NA
"FAAP100",1.5,0.121695777523438,1.5,0.12,"1.5","0.12","NS",NA
"FAM174A",-0.119,0.8855895851483,-0.1,0.89,"-0.1","0.89","NS",NA
"FAM174B",-0.214,NA,-0.2,NA,"-0.2",NA,"NS",NA
"FAM199X",-1.78,0.219889183132643,-1.8,0.22,"-1.8","0.22","NS",NA
"FAM234B",0.304,0.232667190979707,0.3,0.23,"0.3","0.23","NS",NA
"FAM3C",-0.503,0.213808356201708,-0.5,0.21,"-0.5","0.21","NS",NA
"FAM89A",-1.58,0.000885167381213336,-1.6,0,"-1.6","<0.01","Down",NA
"FANCE",-3.36,8.80562444326758e-09,-3.4,0,"-3.4","<0.01","Down",NA
"FAT1",5.32,6.17993751639685e-06,5.3,0,"5.3","<0.01","Up",NA
"FBLIM1",-1.06,0.108758931290506,-1.1,0.11,"-1.1","0.11","NS",NA
"FBRSL1",-0.607,0.0415570333246579,-0.6,0.04,"-0.6","0.04","NS",NA
"FBXO2",0.747,NA,0.7,NA,"0.7",NA,"NS",NA
"FBXO46",-0.135,0.943361780894286,-0.1,0.94,"-0.1","0.94","NS",NA
"FDX2",3.37,0.12017351362096,3.4,0.12,"3.4","0.12","NS",NA
"FGFR3",0.166,NA,0.2,NA,"0.2",NA,"NS",NA
"FHL1",-1.61,0.0725017518314516,-1.6,0.07,"-1.6","0.07","NS",NA
"FIP1L1",0.22,0.577702980056464,0.2,0.58,"0.2","0.58","NS",NA
"FKBPL",-1.45,0.00045669671296167,-1.4,0,"-1.4","<0.01","Down",NA
"FLT1",-0.298,0.396130032468599,-0.3,0.4,"-0.3","0.40","NS",NA
"FN1",5.17,7.87359608145512e-09,5.2,0,"5.2","<0.01","Up","FN1"
"FOS",3.99,0.0164524210245004,4,0.02,"4.0","0.02","NS",NA
"FOXD3",-2.7,0.262595606342187,-2.7,0.26,"-2.7","0.26","NS",NA
"FPGS",-4.71,0.000627541798787754,-4.7,0,"-4.7","<0.01","Down",NA
"FRMD4A",-3.96,0.0737581924685167,-4,0.07,"-4.0","0.07","NS",NA
"FTL",-0.51,0.408799130223895,-0.5,0.41,"-0.5","0.41","NS",NA
"FUNDC1",-5.42,0.00211769295457657,-5.4,0,"-5.4","<0.01","Down",NA
"FURIN",0.602,NA,0.6,NA,"0.6",NA,"NS",NA
"FUT8",4.19,5.95130546178486e-06,4.2,0,"4.2","<0.01","Up",NA
"FXN",0.257,0.533162994421043,0.3,0.53,"0.3","0.53","NS",NA
"FZD7",-1.02,NA,-1,NA,"-1.0",NA,"NS",NA
"FZD8",3.01,0.363969206391185,3,0.36,"3.0","0.36","NS",NA
"GALNT10",4.88,0.00123398495104452,4.9,0,"4.9","<0.01","Up",NA
"GALNT13",0.752,NA,0.8,NA,"0.8",NA,"NS",NA
"GALNT4",-2.22,0.382753509672009,-2.2,0.38,"-2.2","0.38","NS",NA
"GATA4",0.129,0.798655951071885,0.1,0.8,"0.1","0.80","NS",NA
"GCNT1",0.501,NA,0.5,NA,"0.5",NA,"NS",NA
"GHITM",0.548,0.16245272137608,0.5,0.16,"0.5","0.16","NS",NA
"GINM1",-0.0087,0.993599422157892,0,0.99,"-0.0","0.99","NS",NA
"GJA1",0.403,0.164646842098175,0.4,0.16,"0.4","0.16","NS",NA
"GJC1",-3.29,5.07579016401619e-05,-3.3,0,"-3.3","<0.01","Down",NA
"GK",0.482,0.57967146433475,0.5,0.58,"0.5","0.58","NS",NA
"GLRX",-5.12,5.57104584625986e-08,-5.1,0,"-5.1","<0.01","Down",NA
"GLRX2",-5.09,3.76051872749625e-07,-5.1,0,"-5.1","<0.01","Down",NA
"GLT8D1",0.886,0.0251642106124304,0.9,0.03,"0.9","0.03","NS",NA
"GNAZ",-0.575,0.796211358126788,-0.6,0.8,"-0.6","0.80","NS",NA
"GNB2",0.368,0.4803320534079,0.4,0.48,"0.4","0.48","NS",NA
"GNG5",-1.02,0.0824322065092152,-1,0.08,"-1.0","0.08","NS",NA
"GOLGA7",0.0842,0.852259653692991,0.1,0.85,"0.1","0.85","NS",NA
"GOLM1",-0.865,0.084023990515118,-0.9,0.08,"-0.9","0.08","NS",NA
"GON4L",0.173,0.648990019733444,0.2,0.65,"0.2","0.65","NS",NA
"GORASP1",1.17,0.0560893651480431,1.2,0.06,"1.2","0.06","NS",NA
"GPBP1L1",-1.37,0.000905683446734703,-1.4,0,"-1.4","<0.01","Down",NA
"GPC3",0.473,0.165679200638576,0.5,0.17,"0.5","0.17","NS",NA
"GPC6",-0.0456,0.895798727685028,0,0.9,"-0.0","0.90","NS",NA
"GPRC5C",0.403,0.828633039193594,0.4,0.83,"0.4","0.83","NS",NA
"GPRIN3",-0.986,0.0251642106124304,-1,0.03,"-1.0","0.03","NS",NA
"GRAMD4",3.74,0.110185050529302,3.7,0.11,"3.7","0.11","NS",NA
"GREB1L",-0.0227,0.99125878893326,0,0.99,"-0.0","0.99","NS",NA
"GRIP1",-1.08,0.204560248028806,-1.1,0.2,"-1.1","0.20","NS",NA
"GSTA4",-4.69,0.00155334791666496,-4.7,0,"-4.7","<0.01","Down",NA
"GTF3C1",1.12,2.49571688646513e-05,1.1,0,"1.1","<0.01","Up",NA
"GTF3C6",4.15,0.000163324757684054,4.2,0,"4.2","<0.01","Up",NA
"GUF1",-0.0763,0.823620177320609,-0.1,0.82,"-0.1","0.82","NS",NA
"GXYLT2",3.95,0.0860362640922017,4,0.09,"4.0","0.09","NS",NA
"H1-6",3.02,0.0548987416412393,3,0.05,"3.0","0.05","NS",NA
"HABP2",0.336,0.853057298466656,0.3,0.85,"0.3","0.85","NS",NA
"HAUS5",-0.262,0.734923528366723,-0.3,0.73,"-0.3","0.73","NS",NA
"HDAC8",0.0105,0.994865226239999,0,0.99,"0.0","0.99","NS",NA
"HDHD5",0.233,0.616777548039716,0.2,0.62,"0.2","0.62","NS",NA
"HERPUD1",-5.94,0.00276419879327062,-5.9,0,"-5.9","<0.01","Down",NA
"HERPUD2",0.191,0.746175748080699,0.2,0.75,"0.2","0.75","NS",NA
"HGFAC",-1.77,NA,-1.8,NA,"-1.8",NA,"NS",NA
"HIGD2A",0.976,NA,1,NA,"1.0",NA,"NS",NA
"HLA-A",0.0286,0.939378204574379,0,0.94,"0.0","0.94","NS",NA
"HMGCS1",-0.984,0.000160303664347332,-1,0,"-1.0","<0.01","NS",NA
"HMGN3",-4.28,0.0144834706098686,-4.3,0.01,"-4.3","0.01","NS",NA
"HMGN4",4.36,0.00340961229194264,4.4,0,"4.4","<0.01","Up",NA
"HMMR",-0.895,0.00205204556580072,-0.9,0,"-0.9","<0.01","NS",NA
"HMOX1",-0.0268,0.943473542660948,0,0.94,"-0.0","0.94","NS",NA
"HMX1",-0.228,NA,-0.2,NA,"-0.2",NA,"NS",NA
"HOXA6",-0.923,NA,-0.9,NA,"-0.9",NA,"NS",NA
"HOXB13",0.26,0.416906652844259,0.3,0.42,"0.3","0.42","NS",NA
"HPCAL4",-1.43,NA,-1.4,NA,"-1.4",NA,"NS",NA
"HPRT1",-0.913,0.00479357961810818,-0.9,0,"-0.9","<0.01","NS",NA
"HPX",1.11,NA,1.1,NA,"1.1",NA,"NS",NA
"HSF2",-0.225,0.893180100409251,-0.2,0.89,"-0.2","0.89","NS",NA
"HSPA6",-0.388,NA,-0.4,NA,"-0.4",NA,"NS",NA
"HSPBAP1",5.13,0.0189197694840401,5.1,0.02,"5.1","0.02","NS",NA
"HTD2",-2.27,0.381959563361476,-2.3,0.38,"-2.3","0.38","NS",NA
"HYAL2",-0.526,NA,-0.5,NA,"-0.5",NA,"NS",NA
"ICAM5",0.964,0.343680336879127,1,0.34,"1.0","0.34","NS",NA
"IER3IP1",-0.517,NA,-0.5,NA,"-0.5",NA,"NS",NA
"IFI35",1.52,NA,1.5,NA,"1.5",NA,"NS",NA
"IFNAR1",-4.65,1.90549721296603e-10,-4.7,0,"-4.7","<0.01","Down",NA
"IFNAR2",-2.33,NA,-2.3,NA,"-2.3",NA,"NS",NA
"IFNGR1",0.134,0.934429264708303,0.1,0.93,"0.1","0.93","NS",NA
"IFRD1",-0.365,0.378999405688539,-0.4,0.38,"-0.4","0.38","NS",NA
"IFT27",-0.503,0.0121543031800198,-0.5,0.01,"-0.5","0.01","NS",NA
"IFT57",-4.99,0.0184282244190635,-5,0.02,"-5.0","0.02","NS",NA
"IFT81",-0.822,0.00143985687787659,-0.8,0,"-0.8","<0.01","NS",NA
"IGF2R",0.532,0.0643122206760458,0.5,0.06,"0.5","0.06","NS",NA
"IKZF5",-0.472,0.872362068492988,-0.5,0.87,"-0.5","0.87","NS",NA
"IL13RA1",0.289,0.496168415647253,0.3,0.5,"0.3","0.50","NS",NA
"IL6ST",-4.15,3.51802979785315e-06,-4.2,0,"-4.2","<0.01","Down",NA
"ISL1",-0.331,0.7566442066,-0.3,0.76,"-0.3","0.76","NS",NA
"ISOC2",-0.304,0.500608012148044,-0.3,0.5,"-0.3","0.50","NS",NA
"ITIH2",1.52,0.00650774629611701,1.5,0.01,"1.5","<0.01","Up",NA
"ITIH4",0.155,NA,0.2,NA,"0.2",NA,"NS",NA
